4270 10.989513 41.801319 19.773 0.033 19.789 0.020 0.30   130.5  23.5  16.3  36.2  4.4e+03  4.4e+03  9.6e+03   6.7   5.1   9.2  1.4e+03  6.0e+02  2.0e+03
4271 11.040677 41.809563 19.447 0.030 19.163 0.016 0.31   225.0 131.6 115.6 147.6  5.2e+04  5.2e+04  5.2e+04  79.1  69.0  89.7  5.5e+04  4.4e+04  6.6e+04
4272 11.074761 41.812069 19.094 0.026 18.934 0.015 0.27   371.2  81.9  72.0  92.0  3.9e+04  3.2e+04  4.6e+04  50.2  40.5  56.6  2.9e+04  2.1e+04  3.7e+04
4273 10.878141 41.810127 19.354 0.025 19.114 0.013 0.19   117.0 121.3 108.0 134.7  2.4e+04  2.4e+04  2.4e+04  72.4  65.0  81.0  2.1e+04  1.6e+04  2.6e+04
4274 11.490063 41.811947 19.745 0.031 19.580 0.017 0.34   123.8  77.2  65.2  88.8  3.6e+04  3.0e+04  4.2e+04  45.8  29.2  54.8  2.6e+04  1.3e+04  2.6e+04
4275 11.104079 41.813915 19.619 0.030 19.550 0.018 0.43   135.0  39.8  26.8  46.7  2.8e+04  2.1e+04  3.8e+04   9.9   7.4  15.4  6.4e+03  3.9e+03  1.6e+04
4277 11.001892 41.817829 18.878 0.022 18.826 0.013 0.30   369.0  44.1  37.9  49.3  2.3e+04  2.3e+04  3.0e+04  13.2   9.5  17.4  5.2e+03  5.2e+03  1.2e+04
4278 10.991706 41.816265 19.978 0.037 20.029 0.023 0.23   119.2  18.8  12.5  29.9  2.1e+03  8.6e+02  3.4e+03   5.7   4.3   7.9  4.4e+02  2.8e+02  7.6e+02
4279 11.079486 41.824806 17.570 0.012 17.220 0.006 0.28  1266.8 164.9 158.6 171.3  7.8e+05  7.8e+05  7.8e+05 101.6  97.6 105.2  3.8e+05  3.8e+05  3.8e+05
4280 11.499877 41.817898 19.544 0.028 19.456 0.016 0.20   114.8  61.5  48.9  73.1  1.0e+04  8.0e+03  1.2e+04  25.3  17.0  41.6  5.4e+03  3.2e+03  8.0e+03
4281 11.099950 41.823441 18.545 0.019 18.559 0.012 0.42   447.8  16.8  13.6  19.9  3.3e+04  1.4e+04  3.3e+04   5.3   4.6   6.1  4.6e+03  4.6e+03  7.0e+03
4282 10.760414 41.820370 18.549 0.017 17.925 0.007 0.20   123.8 277.0 270.4 283.5  4.4e+05  4.4e+05  4.4e+05 179.5 174.6 184.5  3.6e+05  3.6e+05  3.6e+05
4283 11.110549 41.824520 19.520 0.030 19.377 0.018 0.19   189.0  81.6  70.0  93.6  1.3e+04  1.1e+04  1.6e+04  49.7  37.1  57.2  9.8e+03  7.2e+03  1.2e+04
4284 10.796028 41.823929 19.321 0.025 19.271 0.014 0.16   135.0  48.8  42.8  59.8  7.2e+03  5.2e+03  8.9e+03  16.6  11.9  23.2  2.9e+03  1.2e+03  2.9e+03
4285 11.352559 41.824921 18.570 0.017 18.245 0.008 0.19   162.0 161.6 152.7 170.5  1.6e+05  1.6e+05  1.6e+05  99.0  93.0 104.2  7.7e+04  6.6e+04  7.7e+04
4286 11.514704 41.827942 19.526 0.028 19.580 0.018 0.21   141.8  18.8  14.0  27.1  2.7e+03  1.2e+03  4.5e+03   5.7   4.6   7.3  5.8e+02  3.8e+02  8.4e+02
4287 11.067831 41.830013 19.632 0.031 19.453 0.017 0.27   155.2  88.1  76.5 102.1  2.8e+04  2.4e+04  3.3e+04  54.3  45.0  62.0  1.8e+04  1.3e+04  2.2e+04
4288 11.352191 41.830040 19.281 0.025 19.134 0.014 0.16   148.5  83.3  74.0  93.5  1.4e+04  1.2e+04  1.7e+04  51.3  42.4  57.2  1.0e+04  7.8e+03  1.4e+04
4289 10.643780 41.828655 18.282 0.015 18.236 0.008 0.20   195.8  46.9  43.5  50.9  2.5e+04  1.8e+04  2.5e+04  15.3  12.5  18.2  1.0e+04  4.2e+03  1.0e+04
4290 11.364936 41.833477 17.377 0.010 16.909 0.005 0.38   558.0 203.9 199.9 207.9  2.0e+06  2.0e+06  2.0e+06 124.9 121.8 127.9  1.0e+06  1.0e+06  1.0e+06
4291 11.385494 41.831707 19.085 0.023 19.102 0.014 0.42   144.0  16.3  12.5  20.2  2.0e+04  8.3e+03  2.0e+04   5.2   4.4   6.2  2.8e+03  2.8e+03  4.3e+03
4292 11.120670 41.833038 20.457 0.052 20.577 0.037 0.57   121.5   3.1   1.6   5.7  1.3e+03  1.4e+03  3.0e+03   2.0 -99.0   2.8  1.2e+03 -9.9e+01  1.6e+03
4293 11.108700 41.837337 18.160 0.016 17.772 0.008 0.37   650.2 169.5 161.1 177.9  9.0e+05  9.0e+05  9.0e+05 104.3  99.4 109.2  4.4e+05  4.4e+05  4.4e+05
4294 11.010594 41.835426 19.795 0.033 19.684 0.018 0.43   137.2  47.2  39.7  59.8  3.6e+04  2.6e+04  4.4e+04  15.8  10.0  24.1  1.4e+04  6.0e+03  1.4e+04
4295 10.753442 41.836815 18.975 0.020 19.025 0.012 0.10   141.8  21.1  17.1  27.7  2.0e+03  2.0e+03  3.2e+03   6.1   5.2   7.4  4.2e+02  2.8e+02  6.0e+02
4296 10.836141 41.839722 18.953 0.021 18.872 0.012 0.16   182.2  60.7  50.4  69.7  1.3e+04  1.0e+04  1.6e+04  24.1  17.8  36.0  4.2e+03  4.2e+03  1.0e+04
4297 11.742714 41.839981 18.174 0.014 18.349 0.009 0.15   263.2   5.8   4.9   6.9  1.0e+03  8.8e+02  1.4e+03   2.8   2.5   3.0  5.2e+02  5.2e+02  5.2e+02
4298 11.345233 41.845989 17.859 0.013 17.606 0.007 0.25   486.0 122.7 115.7 129.7  1.5e+05  1.5e+05  1.5e+05  73.3  69.1  77.8  1.3e+05  1.3e+05  1.6e+05
4299 11.123035 41.843586 19.319 0.030 19.232 0.018 0.20   301.5  61.1  48.2  73.7  1.2e+04  9.8e+03  1.5e+04  25.0  16.3  42.2  4.0e+03  4.0e+03  9.8e+03
4300 11.439660 41.842213 17.580 0.011 17.861 0.007 0.38   220.5   1.3   1.1   1.5  5.6e+03  5.6e+03  5.6e+03 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4301 11.534987 41.843163 18.651 0.019 18.442 0.010 0.35   317.2  90.8  83.5  99.0  1.3e+05  1.1e+05  1.5e+05  55.8  51.4  60.4  1.0e+05  8.0e+04  1.0e+05
4302 11.580933 41.843193 19.262 0.024 19.507 0.016 0.29   166.5   2.2   1.7   3.1  5.2e+02  5.2e+02  4.4e+02   1.4 -99.0   2.0  5.4e+02 -9.9e+01  4.0e+02
4303 11.527091 41.844627 20.010 0.038 20.032 0.024 0.32   144.0  20.5  13.8  34.5  4.0e+03  1.7e+03  6.6e+03   6.2   4.6   8.8  8.6e+02  5.6e+02  1.8e+03
4304 10.901676 41.845036 19.402 0.026 19.577 0.017 0.16   159.8   5.8   4.2   7.9  3.6e+02  2.2e+02  6.1e+02   2.8   2.3   3.3  1.8e+02  1.4e+02  1.8e+02
4305 10.806533 41.849236 17.654 0.012 17.717 0.007 0.16   684.0  18.3  16.2  20.6  1.0e+04  1.0e+04  1.0e+04   5.5   5.0   6.1  2.2e+03  1.4e+03  2.2e+03
4306 10.838726 41.846024 20.146 0.039 20.423 0.028 0.22   119.2   1.7   1.1   3.0  1.3e+02  1.6e+02  1.2e+02 -99.0 -99.0   1.9 -9.9e+01 -9.9e+01  1.0e+02
4307 11.417244 41.848148 18.928 0.021 18.517 0.010 0.47   198.0 160.3 149.4 171.1  9.2e+05  3.1e+05  9.2e+05  99.0  91.5 105.5  4.6e+05  4.0e+05  4.6e+05
4308 11.152348 41.874954 13.898 0.002 13.717 0.001 0.37 21613.5  79.0  78.3  79.8  9.8e+06  9.8e+06  9.8e+06  47.7  47.0  48.5  7.3e+06  7.3e+06  7.3e+06
4309 11.036395 41.847782 17.772 0.012 17.727 0.007 0.25   308.2  45.1  42.3  47.9  5.8e+04  4.3e+04  5.8e+04  13.8  11.6  16.1  9.8e+03  9.8e+03  2.4e+04
4310 11.197878 41.852535 19.411 0.027 19.108 0.013 0.20   130.5 150.5 136.2 164.7  7.7e+04  2.6e+04  7.7e+04  91.6  82.2 101.1  3.2e+04  2.8e+04  3.8e+04
4311 11.405522 41.852837 19.315 0.025 19.566 0.017 0.51   119.2   1.1 -99.0   1.5  3.1e+03 -9.9e+01  2.6e+03 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4312 10.858658 41.852364 19.713 0.030 19.768 0.019 0.13   112.5  19.7  14.5  29.4  1.2e+03  5.2e+02  2.0e+03   5.9   4.6   7.8  2.7e+02  1.8e+02  4.6e+02
4313 11.234838 41.853275 19.026 0.022 18.736 0.011 0.24   148.5 141.2 129.6 152.9  4.8e+04  4.8e+04  1.5e+05  85.3  77.7  93.1  6.2e+04  5.2e+04  6.2e+04
4314 11.082835 41.854801 19.714 0.032 19.599 0.018 0.58   175.5  27.5  19.0  40.5  6.4e+04  3.8e+04  8.5e+04   7.7   5.9  10.8  1.4e+04  8.2e+03  2.0e+04
4315 11.773954 41.859051 19.711 0.030 19.882 0.019 0.19   117.0   5.9   4.1   8.4  3.4e+02  2.1e+02  5.8e+02   2.8   2.3   3.5  1.8e+02  1.3e+02  1.8e+02
4316 11.426201 41.862946 18.838 0.023 18.826 0.014 0.30   423.0  31.7  23.8  41.5  1.7e+04  1.0e+04  2.4e+04   8.4   6.7  11.1  3.8e+03  3.2e+03  5.3e+03
4317 11.216114 41.862221 19.556 0.029 19.297 0.015 0.28   114.8 121.8 106.3 137.3  4.0e+04  4.0e+04  4.0e+04  73.0  64.5  83.1  3.4e+04  2.8e+04  4.2e+04
4318 11.218816 41.869392 19.978 0.038 20.036 0.025 0.20   128.2  18.4  11.7  29.6  1.6e+03  6.9e+02  2.8e+03   5.6   4.1   7.9  3.6e+02  2.2e+02  6.0e+02
4319 11.432986 41.868568 19.491 0.033 19.763 0.026 0.40   276.8   1.3 -99.0   1.9  1.2e+03 -9.9e+01  9.5e+02 -99.0 -99.0   1.2 -9.9e+01 -9.9e+01  9.8e+02
4320 11.325653 41.868969 18.200 0.014 18.005 0.008 0.36   213.8  84.7  79.3  90.1  1.8e+05  1.8e+05  2.0e+05  52.1  48.0  55.4  1.3e+05  1.3e+05  1.6e+05
4321 11.206724 41.872875 19.823 0.037 19.705 0.022 0.29   186.8  66.2  49.4  80.4  1.9e+04  1.2e+04  2.2e+04  30.1  17.3  49.0  8.3e+03  5.0e+03  1.6e+04
4322 11.193023 41.873569 20.810 0.067 20.974 0.052 0.28   121.5   5.6   2.1  13.4  2.4e+02  1.2e+02  5.6e+02   2.7   1.4   4.5  1.2e+02  1.2e+02  1.8e+02
4323 11.556941 41.876595 17.768 0.012 17.757 0.007 0.36   490.5  26.3  22.5  30.1  7.2e+04  4.4e+04  7.2e+04   7.3   6.6   8.1  1.4e+04  1.4e+04  1.6e+04
4324 11.409635 41.875603 19.729 0.033 19.929 0.024 0.20   153.0   4.3   2.7   6.5  2.2e+02  1.5e+02  4.8e+02   2.4   1.7   3.0  1.4e+02  1.4e+02  1.8e+02
4325 11.425695 41.883049 19.051 0.025 19.273 0.019 0.45   346.5   1.8   1.4   2.5  2.1e+03  2.6e+03  2.1e+03   1.0 -99.0   1.6  2.2e+03 -9.9e+01  1.6e+03
4326 10.865520 41.881676 17.882 0.013 17.910 0.008 0.08   398.2  27.2  22.9  32.4  7.8e+03  4.7e+03  7.8e+03   7.3   6.5   8.3  1.4e+03  9.9e+02  1.7e+03
4327 10.807970 41.883991 19.384 0.025 18.800 0.011 0.02   119.2 265.2 255.6 274.9  5.2e+04  5.2e+04  5.2e+04 169.5 162.2 176.8  4.2e+04  4.2e+04  4.2e+04
4329 11.425770 41.896763 20.370 0.049 20.506 0.034 0.49   137.2   3.8   1.9   6.8  1.1e+03  8.8e+02  2.4e+03   2.2   1.3   3.1  6.8e+02  9.1e+02  9.0e+02
4330 11.244569 41.897583 19.848 0.039 19.761 0.024 0.42   211.5  43.4  28.7  55.1  2.3e+04  1.7e+04  3.9e+04  12.7   7.8  19.9  5.2e+03  3.8e+03  1.3e+04
4331 11.343492 41.897060 18.411 0.016 17.949 0.007 0.66   130.5 130.9 122.8 138.9  2.0e+06  2.0e+06  2.0e+06  79.4  74.1  84.8  2.2e+06  1.8e+06  2.2e+06
4332 11.422330 41.901127 19.498 0.030 19.777 0.023 0.30   200.2   1.6   1.0   2.2  4.4e+02  5.3e+02  4.4e+02 -99.0 -99.0   1.4 -9.9e+01 -9.9e+01  4.6e+02
4333 11.086989 41.904243 18.811 0.019 19.082 0.013 0.20   180.0   1.9   1.5   2.4  4.0e+02  4.0e+02  4.0e+02   1.1 -99.0   1.6  4.1e+02 -9.9e+01  3.1e+02
4334 10.899304 41.906818 18.783 0.019 19.086 0.014 0.26   207.0   1.3 -99.0   1.7  7.6e+02 -9.9e+01  6.3e+02 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4335 11.165060 41.908730 18.172 0.016 18.146 0.009 0.31   461.2  36.8  29.4  42.2  4.6e+04  3.4e+04  4.6e+04   9.3   7.9  11.6  9.2e+03  7.6e+03  1.1e+04
4336 10.909586 41.909870 18.061 0.014 18.358 0.010 0.31   402.8   1.3   1.1   1.5  2.2e+03  2.2e+03  1.8e+03 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4337 11.245595 41.910343 19.294 0.026 19.280 0.016 0.53   166.5  13.9   9.9  18.1  1.6e+04  1.6e+04  3.8e+04   4.7   3.9   5.7  5.2e+03  5.1e+03  8.0e+03
4338 11.574907 41.913403 18.842 0.021 18.859 0.013 0.28   306.0  24.6  18.8  32.2  8.8e+03  8.8e+03  1.4e+04   6.9   5.7   8.4  2.7e+03  1.8e+03  3.2e+03
4339 11.125310 41.918499 16.591 0.007 16.504 0.004 0.14   951.8  63.5  60.4  66.6  9.6e+04  9.6e+04  1.2e+05  27.0  23.9  30.3  5.2e+04  3.2e+04  5.2e+04
4340 11.041499 41.914642 19.302 0.025 19.455 0.016 0.18   153.0   7.1   5.3   9.4  6.3e+02  4.0e+02  9.4e+02   3.1   2.6   3.7  2.4e+02  2.4e+02  3.4e+02
4341 11.421341 41.916996 19.000 0.024 19.043 0.015 0.29   321.8  18.3  14.2  24.6  8.0e+03  3.4e+03  8.0e+03   5.6   4.6   6.9  1.8e+03  1.2e+03  2.5e+03
4342 11.088748 41.917168 19.007 0.022 19.058 0.014 0.31   234.0  16.5  12.8  20.4  9.3e+03  3.8e+03  9.3e+03   5.1   4.4   6.2  1.3e+03  1.2e+03  2.0e+03
4343 11.036029 41.921997 16.684 0.007 16.524 0.004 0.07   461.2  89.0  86.3  92.1  9.3e+04  9.3e+04  9.3e+04  54.7  53.0  56.4  5.8e+04  5.8e+04  7.5e+04
4344 11.064734 41.920700 19.702 0.030 19.948 0.021 0.26   126.0   2.3   1.6   3.6  2.8e+02  2.8e+02  3.4e+02   1.5 -99.0   2.1  2.8e+02 -9.9e+01  2.2e+02
4345 11.103488 41.922085 18.625 0.018 18.807 0.012 0.12   227.2   5.5   4.3   6.8  4.6e+02  3.4e+02  7.4e+02   2.7   2.4   3.0  2.8e+02  2.0e+02  2.8e+02
4346 11.244633 41.928699 17.194 0.010 17.201 0.006 0.41  1050.8  18.3  16.6  19.9  1.1e+05  1.1e+05  1.1e+05   5.6   5.2   6.1  2.3e+04  1.4e+04  2.3e+04
4347 11.431083 41.929779 16.825 0.008 16.539 0.004 0.29  1131.8 133.6 129.4 137.9  5.4e+05  5.4e+05  5.4e+05  80.6  77.9  83.5  5.8e+05  5.8e+05  5.8e+05
4348 11.261269 41.925659 18.717 0.019 18.846 0.012 0.08   164.2   9.3   7.4  12.2  7.6e+02  5.1e+02  8.6e+02   3.6   3.2   4.2  2.8e+02  1.9e+02  2.8e+02
4349 11.222815 41.925503 19.313 0.026 19.065 0.014 0.51   184.5  80.6  71.4  90.2  1.9e+05  1.6e+05  2.3e+05  49.4  40.3  55.7  1.4e+05  1.1e+05  1.8e+05
4350 11.230723 41.930325 19.514 0.030 19.452 0.017 0.38   162.0  41.4  29.0  48.3  2.3e+04  1.7e+04  3.2e+04  11.0   7.9  16.5  5.3e+03  3.8e+03  1.2e+04
4351 11.659948 41.932220 19.107 0.022 19.078 0.012 0.10   132.8  45.1  40.0  50.5  5.4e+03  4.0e+03  5.4e+03  13.6   9.7  17.8  9.2e+02  9.2e+02  2.2e+03
4352 11.430142 41.937531 19.943 0.039 20.130 0.028 0.38   180.0   3.4   1.9   5.5  4.8e+02  5.6e+02  1.2e+03   2.1   1.2   2.7  4.4e+02  5.8e+02  5.8e+02
4353 11.163334 41.939396 20.168 0.040 20.409 0.029 0.28   121.5   2.3   1.5   4.2  2.1e+02  2.5e+02  2.6e+02   1.5 -99.0   2.3  1.6e+02 -9.9e+01  1.6e+02
4354 11.090720 41.946636 18.454 0.016 18.417 0.009 0.17   128.2  45.9  42.1  49.7  1.7e+04  1.3e+04  1.7e+04  14.3  11.3  17.4  2.8e+03  2.8e+03  7.0e+03
4355 11.197759 41.949593 19.008 0.021 19.297 0.014 0.41   112.5   1.1 -99.0   1.4  1.9e+03 -9.9e+01  1.9e+03 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4356 10.965646 41.960964 15.747 0.005 15.797 0.003 0.19  2706.8  19.8  18.9  21.2  7.6e+04  7.6e+04  7.6e+04   6.0   5.7   6.2  1.6e+04  1.6e+04  1.6e+04
4357 11.640069 41.950386 19.285 0.025 19.503 0.017 0.16   198.0   3.7   2.5   5.1  2.4e+02  1.6e+02  3.4e+02   2.2   1.6   2.6  1.5e+02  1.5e+02  2.0e+02
4358 11.439811 41.955528 17.363 0.010 17.178 0.005 0.20   488.2  95.4  91.1  99.7  1.6e+05  1.4e+05  1.6e+05  58.3  55.9  60.8  1.1e+05  1.1e+05  1.1e+05
4359 10.992171 41.954018 18.363 0.015 18.518 0.010 0.22   150.8   6.7   5.6   8.0  2.0e+03  1.5e+03  2.5e+03   3.0   2.7   3.4  7.6e+02  7.6e+02  7.6e+02
4360 11.140469 41.954372 18.533 0.017 18.789 0.011 0.12   184.5   2.2   1.8   3.0  2.8e+02  2.8e+02  2.4e+02   1.5   1.1   1.9  2.9e+02  2.9e+02  2.2e+02
4361 11.245884 41.957039 19.787 0.034 19.938 0.023 0.15   155.2   7.4   4.9  11.5  3.2e+02  2.0e+02  5.4e+02   3.2   2.5   4.0  1.2e+02  1.2e+02  1.8e+02
4362 11.125412 41.955841 19.363 0.026 19.373 0.015 0.22   153.0  29.5  21.2  41.1  5.8e+03  3.5e+03  7.8e+03   7.9   6.3  10.6  1.3e+03  7.4e+02  1.8e+03
4363 10.987785 41.957123 19.338 0.026 19.608 0.018 0.23   173.2   1.8   1.4   2.7  3.0e+02  3.7e+02  2.6e+02   1.1 -99.0   1.7  3.2e+02 -9.9e+01  2.4e+02
4364 11.133373 41.959290 19.342 0.025 19.220 0.014 0.12   139.5  76.1  66.3  85.7  9.8e+03  8.3e+03  1.2e+04  44.7  30.1  52.7  5.4e+03  3.6e+03  7.2e+03
4365 11.576461 41.962662 17.810 0.012 17.720 0.007 0.10   456.8  65.4  60.0  70.6  2.9e+04  2.3e+04  2.9e+04  28.8  23.4  37.2  1.2e+04  7.6e+03  1.8e+04
4366 10.952252 41.961117 18.910 0.021 18.980 0.013 0.20   155.2  16.6  13.0  20.5  4.4e+03  1.8e+03  4.4e+03   5.1   4.4   6.1  6.1e+02  6.0e+02  9.5e+02
4367 11.627289 41.969524 18.577 0.019 18.512 0.011 0.25   355.5  49.2  44.7  57.5  2.8e+04  2.0e+04  3.5e+04  17.1  13.5  21.7  1.2e+04  4.8e+03  1.2e+04
4368 11.400382 41.972008 19.411 0.027 19.150 0.014 0.39   180.0 106.5  93.4 120.8  1.0e+05  8.7e+04  1.0e+05  64.5  57.4  72.5  7.0e+04  7.0e+04  8.8e+04
4369 11.298187 41.973389 18.252 0.015 18.147 0.009 0.08   324.0  71.0  64.4  76.6  1.7e+04  1.4e+04  2.0e+04  38.2  27.9  44.9  1.1e+04  7.2e+03  1.1e+04
4370 11.242351 41.975788 19.122 0.023 19.083 0.013 0.24   148.5  44.2  37.5  49.5  1.1e+04  1.1e+04  1.6e+04  13.1   9.4  17.5  2.6e+03  2.3e+03  6.4e+03
4372 11.371950 41.986977 16.675 0.007 16.613 0.004 0.27  1514.2  47.6  46.0  49.2  1.9e+05  1.9e+05  1.9e+05  15.9  14.6  17.2  7.6e+04  3.2e+04  7.6e+04
4373 11.042978 41.981121 18.723 0.018 19.092 0.013 0.20   123.8 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4374 11.250431 41.987083 20.013 0.036 20.113 0.023 0.35   114.8   8.7   5.8  14.0  1.8e+03  9.0e+02  2.0e+03   3.6   2.8   4.6  6.6e+02  4.6e+02  6.8e+02
4376 10.999242 41.990616 19.390 0.025 19.548 0.016 0.18   117.0   6.7   5.0   9.0  5.8e+02  3.6e+02  8.7e+02   3.0   2.6   3.6  2.2e+02  2.2e+02  3.2e+02
4377 11.200534 42.000626 19.004 0.021 18.698 0.010 0.20   126.0 151.9 140.8 163.0  1.2e+05  3.7e+04  1.2e+05  92.6  85.2 100.1  4.7e+04  4.7e+04  5.6e+04
4378 11.193633 42.003376 17.227 0.009 17.143 0.005 0.13   387.0  62.6  58.6  66.4  5.0e+04  5.0e+04  6.2e+04  26.3  22.3  30.6  2.7e+04  1.6e+04  2.7e+04
4379 11.293933 42.003323 18.268 0.015 18.423 0.009 0.28   159.8   6.1   5.1   7.2  2.6e+03  2.2e+03  3.5e+03   2.9   2.6   3.2  1.3e+03  1.3e+03  1.3e+03
4380 11.510543 42.013348 18.706 0.018 18.682 0.010 0.20   126.0  42.4  36.3  46.6  1.2e+04  1.2e+04  1.7e+04  11.7   9.1  15.1  2.8e+03  2.4e+03  6.8e+03
4381 11.530104 42.023411 18.359 0.015 18.357 0.009 0.10   155.2  39.1  31.4  43.2  7.9e+03  5.8e+03  7.9e+03   9.5   8.1  12.0  1.6e+03  1.3e+03  1.8e+03
4382 11.024642 42.025150 17.636 0.011 17.670 0.006 0.03   261.0  25.0  21.4  28.5  4.0e+03  4.0e+03  6.6e+03   6.8   6.2   7.5  1.2e+03  8.5e+02  1.4e+03
4383 11.400620 42.029739 19.081 0.022 19.069 0.013 0.16   112.5  40.9  30.8  46.2  6.4e+03  4.8e+03  8.8e+03  10.3   8.1  14.6  1.5e+03  1.1e+03  1.5e+03
4386 11.038284 42.039906 19.575 0.030 19.968 0.023 0.23   164.2 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
4388 11.258280 42.049984 18.543 0.017 18.492 0.009 0.20   171.0  48.0  44.0  54.0  2.0e+04  1.4e+04  2.0e+04  16.2  13.0  19.4  8.0e+03  3.4e+03  8.0e+03
4389 11.308472 42.071518 18.307 0.015 18.520 0.010 0.38   211.5   2.5   2.0   3.1  2.2e+03  2.6e+03  2.2e+03   1.6   1.3   2.0  2.0e+03  2.6e+03  2.0e+03
4390 11.231891 42.074680 18.721 0.019 18.719 0.011 0.24   285.8  33.0  25.9  41.1  1.2e+04  1.2e+04  1.6e+04   8.5   7.1  10.6  3.2e+03  2.3e+03  3.8e+03
4391 11.239468 42.074230 19.786 0.033 19.919 0.021 0.20   117.0   8.4   5.8  13.1  5.9e+02  3.6e+02  8.0e+02   3.5   2.8   4.4  1.8e+02  1.8e+02  2.6e+02
5011 10.912361 40.825890 18.150 0.013 17.848 0.007 0.20   218.2 150.0 143.0 157.0  8.1e+04  8.1e+04  2.4e+05  91.3  86.6  96.1  1.0e+05  1.0e+05  1.2e+05
5065 10.821846 41.051025 19.471 0.027 19.399 0.016 0.40   229.5  41.9  31.0  48.1  2.8e+04  2.0e+04  3.8e+04  11.5   8.3  16.5  6.4e+03  4.6e+03  1.6e+04
5090 10.899946 41.168655 15.270 0.004 15.134 0.002 0.39  4878.0  61.1  59.4  62.8  2.2e+06  2.2e+06  2.2e+06  25.3  23.7  27.0  1.2e+06  7.0e+05  1.2e+06
5096 10.971999 41.172409 18.637 0.018 18.620 0.010 0.17   218.2  41.8  34.8  46.0  1.0e+04  7.8e+03  1.4e+04  11.0   8.8  14.4  2.4e+03  2.1e+03  2.4e+03
5097 10.939950 41.197807 15.155 0.004 15.008 0.002 0.38  6869.2  66.7  65.0  68.3  2.8e+06  2.8e+06  2.8e+06  31.2  29.0  34.1  1.2e+06  1.2e+06  1.2e+06
5100 10.981641 41.200626 16.830 0.008 16.801 0.005 0.29  1066.5  40.2  36.3  42.1  1.4e+05  1.4e+05  1.4e+05   9.9   9.1  11.4  3.2e+04  2.7e+04  3.2e+04
5102 10.882575 41.201187 17.244 0.009 16.855 0.004 0.47   672.8 150.0 145.4 154.6  1.4e+06  1.4e+06  4.3e+06  91.9  88.8  95.1  1.8e+06  1.8e+06  2.2e+06
5103 10.750857 41.200436 18.828 0.019 18.547 0.011 0.27   211.5 133.6 123.2 144.1  7.2e+04  7.2e+04  7.2e+04  80.3  73.6  87.4  7.8e+04  6.2e+04  9.2e+04
5105 10.916088 41.202667 18.622 0.020 18.569 0.012 0.37   416.2  40.2  30.6  44.9  4.8e+04  3.6e+04  4.8e+04  10.1   8.2  13.8  1.1e+04  7.9e+03  1.1e+04
5107 10.987425 41.235069 15.143 0.004 14.891 0.002 0.38  7994.2 105.6 103.5 107.7  4.5e+06  4.5e+06  4.5e+06  64.0  62.9  65.1  3.1e+06  3.1e+06  3.8e+06
5112 10.953728 41.219456 19.954 0.040 19.748 0.022 0.36   168.8  88.3  73.3 107.3  4.1e+04  3.0e+04  4.8e+04  54.4  42.1  64.7  2.6e+04  2.0e+04  3.4e+04
5116 11.016584 41.236977 18.372 0.019 18.360 0.012 0.37   852.8  25.6  19.8  32.6  4.4e+04  2.6e+04  4.4e+04   7.1   6.0   8.6  8.3e+03  5.8e+03  1.2e+04
5117 11.000228 41.236198 20.676 0.076 21.246 0.081 0.42   209.2 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01 -99.0 -99.0 -99.0 -9.9e+01 -9.9e+01 -9.9e+01
5120 10.932065 41.237926 19.897 0.038 19.775 0.023 0.37   193.5  58.3  45.1  74.3  2.6e+04  2.1e+04  3.2e+04  22.7  14.1  43.0  8.6e+03  3.5e+03  2.0e+04
5121 10.951613 41.238407 19.813 0.036 19.420 0.018 0.42   184.5 162.6 143.8 181.4  2.8e+05  9.4e+04  2.8e+05 100.3  87.7 111.1  1.4e+05  1.2e+05  1.4e+05
5123 11.025063 41.247456 20.474 0.053 20.256 0.029 0.27   126.0 103.8  81.2 132.4  1.6e+04  1.1e+04  1.6e+04  62.9  49.5  79.5  1.1e+04  8.3e+03  1.6e+04
5124 10.942201 41.250092 17.746 0.012 17.778 0.008 0.46   636.8  12.0  10.0  14.0  3.8e+04  3.8e+04  3.8e+04   4.3   3.9   4.7  1.2e+04  1.2e+04  1.3e+04
5125 11.045482 41.256680 17.803 0.013 17.463 0.007 0.24   816.8 164.9 157.9 171.9  4.6e+05  4.6e+05  4.6e+05 101.1  96.5 105.1  2.3e+05  2.3e+05  2.3e+05
5126 11.013906 41.256405 19.537 0.038 19.705 0.028 0.39   375.8   4.0   2.3   6.4  1.1e+03  8.8e+02  1.8e+03   2.3   1.5   3.0  7.0e+02  7.0e+02  9.2e+02
